SITE_ID,VISIT_NO,UID,DATE_COL,ELEVATION,EPA_REG,EVAL_NAME,HUC2,HUC8,LAT_DD83,LON_DD83,ST_SITEID,ST_STRATUM,XCOORD,YCOORD
NLA12_CA_163,,,,54,Region_9,Unnamed,18,18040005,38.30649848,_121.0560372,NLA12_CA_163,CA_NLA12NEW,_2145291.578,374851.1156
NLA12_CA_164,,,,1769.05,Region_9,Catfish Reservoir,18,18080002,40.91338098,_120.8276928,NLA12_CA_164,CA_NLA12NEW,_2050739.574,651920.1335
NLA12_CA_165,,,,3271.21,Region_9,Unnamed,18,18030010,36.70687921,_118.4298884,NLA12_CA_165,CA_NLA12NEW,_1966803.117,144315.8171
NLA12_CA_166,1,7423,7/24/2012,1884.91,Region_9,Eureka Lake,18,18020123,39.76106147,_120.7127085,NLA12_CA_166,CA_NLA12NEW,_2074648.846,524696.8887
NLA12_CA_167,1,7263,7/18/2012,1797.3,Region_9,Kelly Lake,18,18020128,39.30959639,_120.578516,NLA12_CA_167,CA_NLA12NEW,_2076576.216,472863.3513
NLA12_CA_168,1,6235,5/21/2012,98.57,Region_9,Orange County Water District Percolation Basin,18,18070203,33.8011914,_117.8101552,NLA12_CA_168,CA_NLA12NEW,_1987401.701,_184964.4375
NLA12_CA_169,,,,3152.3,Region_9,Unnamed,18,18030010,36.83935671,_118.476149,NLA12_CA_169,CA_NLA12NEW,_1967306.013,159703.3672
NLA12_CA_170,,,,60.39,Region_9,St Helena Wastewater Treatment,18,18050002,38.50123588,_122.4397324,NLA12_CA_170,CA_NLA12NEW,_2254779.064,427916.2352
NLA12_CA_171,,,,765.14,Region_9,Unnamed,18,18020116,39.12932157,_122.815955,NLA12_CA_171,CA_NLA12NEW,_2266411.3,504518.9161
NLA12_CA_172,1,6279,5/23/2012,314.7,Region_9,Dixon Lake,18,18070303,33.15989079,_117.0432688,NLA12_CA_172,CA_NLA12NEW,_1934417.852,_270596.817
NLA12_CA_173,,,,2.83,Region_9,Unnamed,18,18060012,36.73695506,_121.8033673,NLA12_CA_173,CA_NLA12NEW,_2254895.367,222516.5093
NLA12_CA_174,1,6558,6/11/2012,0,Region_9,Discovery Bay,18,18040003,37.91390879,_121.6012966,NLA12_CA_174,CA_NLA12NEW,_2202565.442,344874.6437
NLA12_CA_175,,,,3213.94,Region_9,Ansel Lake,18,18030007,36.39271973,_118.5991674,NLA12_CA_175,CA_NLA12NEW,_1989657.222,113629.4816
NLA12_CA_176,,,,2398.09,Region_9,Wheeler Lake,18,18040012,38.51920313,_119.9804794,NLA12_CA_176,CA_NLA12NEW,_2049258.466,374167.1587
NLA12_CA_177,,,,2990.76,Region_9,Woodchuck Lake,18,18030010,37.04133186,_118.8813052,NLA12_CA_177,CA_NLA12NEW,_1996690.802,190142.4599
NLA12_CA_178,,,,2348.02,Region_9,Azure Lake,16,16050101,38.91814343,_120.1233316,NLA12_CA_178,CA_NLA12NEW,_2049974.291,420539.1299
NLA12_CA_179,1,6623,6/14/2012,0.03,Region_9,Unnamed,18,18050002,38.07792375,_122.5036091,NLA12_CA_179,CA_NLA12NEW,_2273146.283,383819.5401
NLA12_CA_180,1,7064,7/10/2012,142.8,Region_9,Folsom Lake,18,18020129,38.72817607,_121.131213,NLA12_CA_180,CA_NLA12NEW,_2139223.861,422171.969
NLA12_CA_181,1,8333,8/29/2012,95.36,Region_9,Ogier Pond,18,18050003,37.17995179,_121.6910013,NLA12_CA_181,CA_NLA12NEW,_2232061.201,267689.5661
NLA12_CA_182,,,,12.78,Region_9,Unnamed,18,18040005,38.29863265,_121.3221783,NLA12_CA_182,CA_NLA12NEW,_2167771.754,380039.639
NLA12_CA_183,,,,3330.97,Region_9,Unnamed,18,18030001,36.58464956,_118.5003458,NLA12_CA_183,CA_NLA12NEW,_1976077.466,132464.9657
NLA12_CA_184,,,,2372.82,Region_9,Cow Meadow Lake,18,18040009,38.14321093,_119.7361984,NLA12_CA_184,CA_NLA12NEW,_2039238.558,328090.0419
NLA12_CA_185,,,,3063.59,Region_9,Lower Indian Lake,18,18030010,37.16107019,_118.8458172,NLA12_CA_185,CA_NLA12NEW,_1990459.462,202428.7198
NLA12_CA_186,,,,3082.29,Region_9,Unnamed,18,18040009,38.13534705,_119.5262587,NLA12_CA_186,CA_NLA12NEW,_2021789.74,322750.0819
NLA12_CA_187,,,,89.6,Region_9,Forest Lake,18,18060012,36.59175993,_121.9428375,NLA12_CA_187,CA_NLA12NEW,_2271165.444,210170.582
NLA12_CA_188,1,7712,8/6/2012,141.06,Region_9,Upper San Leandro Reservoir,18,18050004,37.77693239,_122.1186618,NLA12_CA_188,CA_NLA12NEW,_2250127.709,342207.5893
NLA12_CA_189,,,,129.85,Region_9,Unnamed,18,18060002,37.00536639,_121.3944484,NLA12_CA_189,CA_NLA12NEW,_2212081.82,241894.9977
NLA12_CA_190,1,7208,7/16/2012,42.15,Region_9,Unnamed,18,18040004,38.06047879,_121.0282226,NLA12_CA_190,CA_NLA12NEW,_2150144.053,347599.2243
NLA12_CA_191,,,,3474.85,Region_9,Unnamed,18,18030001,36.65136905,_118.3956844,NLA12_CA_191,CA_NLA12NEW,_1965311.676,137561.477
NLA12_CA_192,,,,1921.76,Region_9,Edith Lake,18,18040009,38.0604824,_119.7492424,NLA12_CA_192,CA_NLA12NEW,_2042628.999,319385.5051
NLA12_CA_193,,,,3371.13,Region_9,Unnamed,18,18030010,36.92167109,_118.3891455,NLA12_CA_193,CA_NLA12NEW,_1957679.652,166873.673
NLA12_CA_194,,,,35.18,Region_9,Unnamed,18,18020104,39.48691845,_122.1996393,NLA12_CA_194,CA_NLA12NEW,_2204755.012,528549.3654
NLA12_CA_195,,,,27.56,Region_9,Olson Pond,18,18040001,37.12451755,_120.7856693,NLA12_CA_195,CA_NLA12NEW,_2156832.194,240790.0026
NLA12_CA_196,,,,0,Region_9,Unnamed,18,18050002,37.94049657,_122.3842502,NLA12_CA_196,CA_NLA12NEW,_2267395.879,366157.4121
NLA12_CA_197,,,,67.51,Region_9,Unnamed,18,18030012,35.74302478,_119.5884083,NLA12_CA_197,CA_NLA12NEW,_2092868.411,64256.88525
NLA12_CA_198,,,,351.41,Region_9,Unnamed,18,18040011,38.10243359,_120.6032613,NLA12_CA_198,CA_NLA12NEW,_2113258.888,342609.9024
NLA12_CA_199,,,,3561.65,Region_9,Unnamed,18,18030001,36.61901791,_118.4806321,NLA12_CA_199,CA_NLA12NEW,_1973476.247,135798.1676
NLA12_CA_200,1,7366,7/23/2012,2314.27,Region_9,Frog Lake,16,16050102,39.36848919,_120.322472,NLA12_CA_200,CA_NLA12NEW,_2053749.804,473682.3831
NLA12_CA_201,,,,3469.11,Region_9,Unnamed,18,18030010,37.01838203,_118.4937819,NLA12_CA_201,CA_NLA12NEW,_1964116.857,179568.2104
NLA12_CA_202,,,,42.19,Region_9,Unnamed,18,18020107,39.19985216,_121.4505118,NLA12_CA_202,CA_NLA12NEW,_2151765.192,480386.2253
NLA12_CA_203,,,,3388.63,Region_9,,18,18030010,37.05761366,_118.7448163,NLA12_CA_203,CA_NLA12NEW,_1984576.876,189055.5487
NLA12_CA_204,,,,145.46,Region_9,Unnamed,18,18020103,39.90729912,_122.3467223,NLA12_CA_204,CA_NLA12NEW,_2203921.038,577280.4458
NLA12_CA_205,,,,2768.03,Region_9,Buena Vista Lake,18,18040008,37.59964918,_119.5183792,NLA12_CA_205,CA_NLA12NEW,_2035833.914,264370.8355
NLA12_CA_206,1,8076,8/20/2012,325.4,Region_9,Shasta Lake,18,18020003,40.76439588,_122.2541896,NLA12_CA_206,CA_NLA12NEW,_2170189.218,667513.8165
NLA12_CA_207,,,,3296.07,Region_9,Lee Lake,18,18040006,37.50062758,_118.8884674,NLA12_CA_207,CA_NLA12NEW,_1985026.962,240276.5597
NLA12_CA_208,1,8149,8/21/2012,1246.23,Region_9,Indian Tom Lake,18,18010204,41.99178315,_121.8782454,NLA12_CA_208,CA_NLA12NEW,_2102940.483,791312.5979
NLA12_CA_209,,,,1388.86,Region_9,,18,18020121,40.30513867,_121.2433236,NLA12_CA_209,CA_NLA12NEW,_2102150.097,595224.8642
NLA12_CA_210,,,,177.57,Region_9,Alisal Lake,18,18060010,34.54516026,_120.1346269,NLA12_CA_210,CA_NLA12NEW,_2173973.361,_53318.95138
NLA12_CA_211,,,,3211.73,Region_9,Third Recess Lake,18,18040006,37.42273288,_118.8028296,NLA12_CA_211,CA_NLA12NEW,_1979817.869,230011.6028
NLA12_CA_212,1,8398,9/5/2012,1865.21,Region_9,Three Lakes,18,18020121,39.96955481,_121.2222947,NLA12_CA_212,CA_NLA12NEW,_2110302.294,558477.9902
NLA12_CA_213,,,,400.72,Region_9,Unnamed,18,18040006,37.03470837,_119.5446945,NLA12_CA_213,CA_NLA12NEW,_2053590.034,203559.0821
NLA12_CA_214,,,,1800.9,Region_9,Sapphire Lake,18,18010211,40.99878771,_123.0117913,NLA12_CA_214,CA_NLA12NEW,_2223781.516,710252.5907
NLA12_CA_215,,,,2842.62,Region_9,Rosalie Lake,18,18040006,37.68690484,_119.1227807,NLA12_CA_215,CA_NLA12NEW,_1999917.952,265457.1148
NLA12_CA_216,,,,241.9,Region_9,Sinaloa Lake,18,18070103,34.25680211,_118.7919092,NLA12_CA_216,CA_NLA12NEW,_2063082.596,_114517.1551
NLA12_CA_217,,,,1926.51,Region_9,Ashurst Lake,18,18020003,40.74727985,_120.9664028,NLA12_CA_217,CA_NLA12NEW,_2066763.634,636958.3157
NLA12_CA_218,,,,66.31,Region_9,Unnamed,15,15030104,33.11049325,_114.7070849,NLA12_CA_218,CA_NLA12NEW,_1723699.121,_320956.7442
NLA12_CA_219,,,,3362.36,Region_9,Moon Lake,18,18040006,37.29235557,_118.729506,NLA12_CA_219,CA_NLA12NEW,_1977035.017,214291.6683
NLA12_CA_220,,,,18.12,Region_9,Essex Pond,18,18010102,40.91176545,_124.029552,NLA12_CA_220,CA_NLA12NEW,_2308004.888,725180.5184
NLA12_CA_221,,,,2896.66,Region_9,Elizabeth Lake,18,18040009,37.8450099,_119.3699033,NLA12_CA_221,CA_NLA12NEW,_2016547.841,287871.8527
NLA12_CA_222,,,,974.31,Region_9,,18,18020003,40.88082744,_121.5410256,NLA12_CA_222,CA_NLA12NEW,_2109223.098,664014.6317
NLA12_CA_223,1,8779,9/26/2012,2732.75,Region_9,Lake Mary,18,18090102,37.60310878,_119.0030315,NLA12_CA_223,CA_NLA12NEW,_1992015.382,253825.8345
NLA12_CA_R01,1,7338,7/20/2012,198.57,Region_9,ALPINE LAKE,18,18050005,37.94905065,_122.6274594,NLA12_CA_R01,,_2287484.295,372907.5508
NLA12_CA_R02,1,7396,7/23/2012,1709.58,Region_9,BOCA RESERVOIR,16,16050102,39.40604459,_120.0965946,NLA12_CA_R02,,_2034033.763,472897.5101
NLA12_CA_R03,1,7379,7/22/2012,255.73,Region_9,LAKE MCCLURE,18,18040008,37.66379232,_120.2158143,NLA12_CA_R03,,_2093101.409,286485.0468
NLA12_CA_R05,1,7289,7/18/2012,2199.11,Region_9,CRYSTAL LAKE,18,18020121,40.45893329,_121.2909231,NLA12_CA_R05,,_2101488.979,612900.8068
NLA12_CA_R06,1,7230,7/16/2012,1772.81,Region_9,DOMINGO LAKE,18,18020121,40.39703508,_121.3623357,NLA12_CA_R06,,_2109110.095,607793.7691
NLA12_CA_R09,1,1000057,7/12/2012,2969.81,Region_9,LITTLE VIRGINIA LAKE,16,16050301,38.04703186,_119.2594305,NLA12_CA_R09,,_2001720.198,307501.2513
NLA12_CA_R10,1,7254,7/17/2012,1653.01,Region_9,WILLOW LAKE,18,18020121,40.40351019,_121.3588354,NLA12_CA_R10,,_2108634.691,608415.7742
NLA12_CA_R12,1,7200,7/15/2012,1639.81,Region_9,BLUE LAKE,18,18020121,40.38862429,_121.299224,NLA12_CA_R12,,_2104234.394,605485.8003
NLA12_CA_R13,1,7172,7/13/2012,2993.11,Region_9,VIRGINIA LAKE,16,16050301,38.04692295,_119.2654654,NLA12_CA_R13,,_2002232.107,307616.5396
NLA12_CO_101,1,7173,7/13/2012,1181.28,Region_8,Neegronda Reservoir,11,11020009,38.30009665,_102.7612671,NLA12_CO_101,CO_NLA07RVT,_585216.7714,110501.5384
NLA12_CO_101,2,8129,8/21/2012,1181.28,Region_8,Neegronda Reservoir,11,11020009,38.30009665,_102.7612671,NLA12_CO_101,CO_NLA07RVT,_585216.7714,110501.5384
NLA12_CO_102,1,6795,6/26/2012,3070.94,Region_8,Big Battlement Lake,14,14020005,38.99724122,_108.0511795,NLA12_CO_102,CO_NLA07RVT,_1031283.846,233291.0659
NLA12_CO_103,1,8505,9/12/2012,1510.61,Region_8,Boyd Lake,10,10190006,40.43632395,_105.0336532,NLA12_CO_103,CO_NLA07RVT,_758661.0453,365159.7826
NLA12_CO_104,1,8596,9/14/2012,1487.14,Region_8,Lake Thomas,10,10190005,40.22358076,_104.9472807,NLA12_CO_104,CO_NLA07RVT,_753669.4165,340746.1848
NLA12_CO_105,1,8325,8/30/2012,2213,Region_8,Puett Reservoir,14,14080202,37.4167824,_108.4056506,NLA12_CO_105,CO_NLA07RVT,_1084506.176,61560.42969
NLA12_CO_106,1,7325,7/20/2012,1562.41,Region_8,Lonetree Reservoir,10,10190006,40.33707955,_105.1266943,NLA12_CO_106,CO_NLA07RVT,_767516.9396,354839.9375
NLA12_CO_107,1,8297,8/29/2012,2959.6,Region_8,Trout Lake,14,14030003,37.8246388,_107.885134,NLA12_CO_107,CO_NLA07RVT,_1033543.435,101097.2201
NLA12_CO_108,1,6976,7/5/2012,3147,Region_8,Cripple Creek Number 2 Reservoir,11,11020002,38.7911491,_105.1063606,NLA12_CO_108,CO_NLA07RVT,_782387.3263,182229.0652
NLA12_CO_109,1,8184,8/23/2012,3029.04,Region_8,Meadow Creek Reservoir,14,14010001,40.05558648,_105.7470802,NLA12_CO_109,CO_NLA07RVT,_822740.5245,328648.7115
NLA12_CO_110,1,6342,5/29/2012,1620.93,Region_8,Waneka Reservoir,10,10190005,39.99496234,_105.112227,NLA12_CO_110,CO_NLA07RVT,_769973.6422,316569.494
NLA12_CO_111,1,8477,9/11/2012,1576.75,Region_8,Boulder Reservoir,10,10190005,40.0798358,_105.2171741,NLA12_CO_111,CO_NLA07RVT,_777893.011,326889.5845
NLA12_CO_112,,,,1251.37,Region_8,city sewage pond,10,10250002,40.12196807,_102.6960597,NLA12_CO_112,CO_NLA12NEW,_565207.357,313777.5539
NLA12_CO_113,,,,1860.85,Region_8,Pinery Reservoir,10,10190003,39.45111058,_104.7443632,NLA12_CO_113,CO_NLA12NEW,_744578.9285,252962.9608
NLA12_CO_114,1,6874,6/27/2012,3105.21,Region_8,Youngs Creek Reservoir Number 1,14,14020005,39.03670301,_107.9111308,NLA12_CO_114,CO_NLA12NEW,_1018809.418,236168.3275
NLA12_CO_115,1,7102,7/11/2012,2994.12,Region_8,Near Rainbow Lake,14,14050005,40.00305447,_107.3583306,NLA12_CO_115,CO_NLA12NEW,_958844.2688,337902.1994
NLA12_CO_116,,,,1215.49,Region_8,Larson Pond,10,10190012,40.84116864,_103.1195785,NLA12_CO_116,CO_NLA12NEW,_594861.4583,396711.5455
NLA12_CO_117,1,7686,8/2/2012,2348.41,Region_8,Hatcher Reservoir,14,14080102,37.31623199,_107.1129943,NLA12_CO_117,CO_NLA12NEW,_973362.1687,36382.19057
NLA12_CO_118,,,,2507.54,Region_8,Ralston Reservoir Number 1,14,14010004,39.51438164,_107.1415207,NLA12_CO_118,CO_NLA12NEW,_947031.6686,281351.5879
NLA12_CO_119,1,7322,7/18/2012,3594.97,Region_8,Chasm Lake,10,10190005,40.25822853,_105.604528,NLA12_CO_119,CO_NLA12NEW,_808458.5177,350011.2489
NLA12_CO_120,,,,1855.7,Region_8,Upper Long Lake,10,10190004,39.82236017,_105.2377287,NLA12_CO_120,CO_NLA12NEW,_782422.23,298344.3113
NLA12_CO_121,1,7684,8/1/2012,3530.52,Region_8,Jumper Lake,13,13010001,37.67328141,_107.1127777,NLA12_CO_121,CO_NLA12NEW,_968674.8253,76121.09935
NLA12_CO_122,,,,2061.67,Region_8,Thompson Reservoir Number 1,14,14030001,39.02239354,_108.7640216,NLA12_CO_122,CO_NLA12NEW,_1091551.139,244047.927
NLA12_CO_123,,,,1580.93,Region_8,Hinkley Lake,10,10190007,40.63317518,_104.9484579,NLA12_CO_123,CO_NLA12NEW,_749454.2901,386434.9419
NLA12_CO_124,1,6753,6/22/2012,1600.49,Region_8,Hunters Glen Lake,10,10190003,39.93104164,_104.9732957,NLA12_CO_124,CO_NLA12NEW,_758944.5414,308322.0895
NLA12_CO_125,1,7476,7/26/2012,2959.99,Region_8,Evergreen Lakes,11,11020001,39.22067903,_106.3916958,NLA12_CO_125,CO_NLA12NEW,_887151.9964,241410.1321
NLA12_CO_126,1,6938,7/2/2012,2488.2,Region_8,Elk Pond,10,10180001,40.66208352,_106.3278645,NLA12_CO_126,CO_NLA12NEW,_864207.0026,401367.5825
NLA12_CO_127,1,8414,9/6/2012,1509.83,Region_8,Milevec Reservoir,10,10190005,40.12169493,_104.9459108,NLA12_CO_127,CO_NLA12NEW,_754627.3276,329370.9098
NLA12_CO_128,,,,1353.56,Region_8,,10,10250003,39.22709244,_102.6188939,NLA12_CO_128,CO_NLA12NEW,_565683.1941,213283.7522
NLA12_CO_129,1,7395,7/24/2012,1720.86,Region_8,Muskrat Farm,11,11020010,37.28488371,_104.3381595,NLA12_CO_129,CO_NLA12NEW,_731356.7767,7997.770206
NLA12_CO_130,1,7957,8/15/2012,3435.34,Region_8,Willow Lakes,14,14010002,39.64574357,_106.1674308,NLA12_CO_130,CO_NLA12NEW,_862993.2141,286704.1042
NLA12_CO_131,1,6875,6/28/2012,2410.41,Region_8,Johnson Reservoir,10,10180010,40.94491896,_106.0119684,NLA12_CO_131,CO_NLA12NEW,_834542.2511,430038.0792
NLA12_CO_131,2,8025,8/17/2012,2410.41,Region_8,Johnson Reservoir,10,10180010,40.94491896,_106.0119684,NLA12_CO_131,CO_NLA12NEW,_834542.2511,430038.0792
NLA12_CO_133,1,7827,8/8/2012,3329.18,Region_8,CITY RESERVOIR,14,14080104,37.54114004,_107.5965489,NLA12_CO_133,CO_NLA12NEW,_1012441.586,66459.60289
NLA12_CO_R01,1,8258,8/27/2012,2934,Region_8,TRAPPERS LAKE,14,14050005,39.9856728,_107.231024,NLA12_CO_R01,,_948377.3246,334690.9175
NLA12_CO_R04,1,7768,8/8/2012,1951.04,Region_8,BUTTON ROCK RESERVOIR,10,10190005,40.2166095,_105.3725581,NLA12_CO_R04,,_789455.7633,343421.571
NLA12_CO_R07,1,8334,8/30/2012,3107.87,Region_8,SAND LAKE,14,14050001,40.14319362,_107.117692,NLA12_CO_R07,,_936791.182,351094.0753
NLA12_CO_R10,1,8282,8/28/2012,2297.97,Region_8,ALDRUIN LAKES (UPPER),14,14050002,40.17407647,_107.7039121,NLA12_CO_R10,,_985518.1133,360458.1974
NLA12_CT_101,1,6689,6/20/2012,205.1,Region_1,Bissonnette Pond,1,1100002,41.92395129,_72.21958455,NLA12_CT_101,CT_NLA07RVT,1938079.661,739377.4862
NLA12_CT_101,2,8298,8/29/2012,205.1,Region_1,Bissonnette Pond,1,1100002,41.92395129,_72.21958455,NLA12_CT_101,CT_NLA07RVT,1938079.661,739377.4862
NLA12_CT_102,1,6854,6/28/2012,285.96,Region_1,West Hill Pond,1,1080207,41.8811168,_73.03985488,NLA12_CT_102,CT_NLA07RVT,1873704.819,718278.8688
NLA12_CT_103,1,7800,8/9/2012,198.75,Region_1,Morris Reservoir,1,1100005,41.67757315,_73.14469782,NLA12_CT_103,CT_NLA07RVT,1870739.499,694097.2645
NLA12_CT_104,1,7091,7/11/2012,86.77,Region_1,Roseland Lake,1,1100001,41.95084399,_71.9511164,NLA12_CT_104,CT_NLA07RVT,1958739.957,747795.4856
NLA12_CT_105,1,8500,9/12/2012,258.17,Region_1,Beardsley Pond,1,1100005,41.89704559,_73.44712926,NLA12_CT_105,CT_NLA07RVT,1840681.599,712050.8847
NLA12_CT_106,,,,57.4,Region_1,Mathers Pond,1,1100006,41.11051134,_73.47534413,NLA12_CT_106,CT_NLA12NEW,1859092.128,625935.6309
NLA12_CT_107,1,7450,7/25/2012,52.68,Region_1,Messerschmidt Pond,1,1080205,41.3389906,_72.48613163,NLA12_CT_107,CT_NLA12NEW,1932836.317,670503.5048
NLA12_CT_108,1,7953,8/15/2012,271.75,Region_1,Long Meadow Pond,1,1100005,41.65348504,_73.20748141,NLA12_CT_108,CT_NLA12NEW,1866339.941,690244.6242
NLA12_CT_109,,,,2.69,Region_1,Unnamed,1,1100004,41.26158625,_72.70040244,NLA12_CT_109,CT_NLA12NEW,1917682.499,657759.1325
NLA12_CT_110,,,,85.27,Region_1,Tucker Pond,1,1100002,41.75996172,_72.1402391,NLA12_CT_110,CT_NLA12NEW,1948968.264,723225.9238
NLA12_CT_111,,,,0,Region_1,Quiambog Cove,1,1100003,41.3450547,_71.9361261,NLA12_CT_111,CT_NLA12NEW,1976917.623,682475.0665
NLA12_CT_112,,,,271.94,Region_1,Unnamed,1,1100005,41.85156551,_73.1292834,NLA12_CT_112,CT_NLA12NEW,1867336.575,713308.128
NLA12_CT_113,,,,95.93,Region_1,Ives Pond,1,1100004,41.51271337,_72.77603794,NLA12_CT_113,CT_NLA12NEW,1904780.642,683510.0973
NLA12_CT_114,,,,168.76,Region_1,Skungamaug Marsh,1,1100002,41.88945091,_72.34274913,NLA12_CT_114,CT_NLA12NEW,1929201.569,733131.3346
NLA12_CT_115,1,6813,6/26/2012,151.74,Region_1,Columbia Lake,1,1100002,41.71185606,_72.32903222,NLA12_CT_115,CT_NLA12NEW,1935195.328,714152.3967
NLA12_CT_115,2,8412,9/6/2012,151.74,Region_1,Columbia Lake,1,1100002,41.71185606,_72.32903222,NLA12_CT_115,CT_NLA12NEW,1935195.328,714152.3967
NLA12_CT_116,,,,220.44,Region_1,Valley Pond,2,2030101,41.52651648,_73.51127263,NLA12_CT_116,CT_NLA12NEW,1845264.879,670504.1094
NLA12_CT_117,,,,2.76,Region_1,Unnamed,1,1080205,41.76674847,_72.63577674,NLA12_CT_117,CT_NLA12NEW,1909133.57,713903.1979
NLA12_CT_118,1,7224,7/17/2012,59.75,Region_1,Wauregan Reservoir,1,1100001,41.77454096,_71.88798099,NLA12_CT_118,CT_NLA12NEW,1968722.649,730005.1438
NLA12_CT_119,,,,115.85,Region_1,Sherman Pond,1,1100003,41.57803758,_72.29350309,NLA12_CT_119,CT_NLA12NEW,1941736.525,700364.7834
NLA12_CT_120,,,,107.13,Region_1,Beaver Lake,1,1100005,41.37641485,_73.05294436,NLA12_CT_120,CT_NLA12NEW,1886163.246,663179.2118
NLA12_CT_121,,,,89.77,Region_1,Great Pond,1,1080207,41.89886627,_72.83252994,NLA12_CT_121,CT_NLA12NEW,1889809.683,724311.6817
NLA12_CT_122,,,,96.94,Region_1,Laurel Reservoir,1,1100006,41.17002866,_73.5502908,NLA12_CT_122,CT_NLA12NEW,1851462.49,630950.4038
NLA12_CT_123,,,,0,Region_1,Big Pond,1,1100003,41.28662321,_72.25898492,NLA12_CT_123,CT_NLA12NEW,1952568.905,669464.9903
NLA12_CT_124,,,,191.56,Region_1,Masterbone Pond,1,1100005,41.66981663,_73.04206491,NLA12_CT_124,CT_NLA12NEW,1879184.119,695279.2788
NLA12_CT_125,,,,10.69,Region_1,Unnamed,1,1100004,41.45940314,_72.83355392,NLA12_CT_125,CT_NLA12NEW,1901597.395,676568.3668
NLA12_CT_126,1,7582,8/1/2012,156.76,Region_1,Halls Pond,1,1100002,41.84051817,_72.10979305,NLA12_CT_126,CT_NLA12NEW,1949160.609,732580.6969
NLA12_DE_101,1,7729,8/6/2012,0,Region_3,Noxontown Pond,2,2040205,39.42401394,_75.68735124,NLA12_DE_101,DE_NLA07RVT,1719542.539,400118.9102
NLA12_DE_101,2,8654,9/19/2012,0,Region_3,Noxontown Pond,2,2040205,39.42401394,_75.68735124,NLA12_DE_101,DE_NLA07RVT,1719542.539,400118.9102
NLA12_DE_102,1,6838,6/27/2012,1.89,Region_3,Coursey Pond,2,2040207,38.98857897,_75.52117937,NLA12_DE_102,DE_NLA07RVT,1743827.412,355463.9791
NLA12_DE_103,1,7972,8/15/2012,1.55,Region_3,Concord Pond,2,2060008,38.64269726,_75.55096879,NLA12_DE_103,DE_NLA07RVT,1749607.866,317043.7122
NLA12_DE_104,1,8115,8/20/2012,1.55,Region_3,Records Pond,2,2060008,38.55949766,_75.56233222,NLA12_DE_104,DE_NLA07RVT,1750640.771,307723.828
NLA12_DE_105,1,6780,6/25/2012,1.96,Region_3,Portsville Millpond,2,2060008,38.55992891,_75.62927498,NLA12_DE_105,DE_NLA12NEW,1744984.576,306539.8707
NLA12_DE_105,2,8620,9/17/2012,1.96,Region_3,Portsville Millpond,2,2060008,38.55992891,_75.62927498,NLA12_DE_105,DE_NLA12NEW,1744984.576,306539.8707
NLA12_DE_106,,,,5.33,Region_3,,2,2040205,39.53725648,_75.68571063,NLA12_DE_106,DE_NLA12NEW,1716987.076,412550.8001
NLA12_DE_107,1,8592,9/13/2012,2.15,Region_3,Swiggetts Pond,2,2040207,38.86695206,_75.38016332,NLA12_DE_107,DE_NLA12NEW,1758581.672,344747.6157
NLA12_DE_108,,,,0.06,Region_3,Unnamed,2,2040207,39.14918138,_75.41390494,NLA12_DE_108,DE_NLA12NEW,1748950.335,375017.2953
NLA12_DE_109,,,,77.43,Region_3,,2,2040205,39.78282971,_75.60234083,NLA12_DE_109,DE_NLA12NEW,1718063.791,440948.2315
NLA12_DE_110,,,,0.46,Region_3,Thousand Acre Swamp,2,2040205,39.53369083,_75.60183242,NLA12_DE_110,DE_NLA12NEW,1724052.691,413678.9039
NLA12_DE_111,,,,8.65,Region_3,Wileys Pond,2,2060008,38.57397969,_75.5179735,NLA12_DE_111,DE_NLA12NEW,1754034.333,310127.5374
NLA12_DE_112,,,,0.14,Region_3,Unnamed,2,2040207,38.99487557,_75.35594673,NLA12_DE_112,DE_NLA12NEW,1757524.21,359197.1347
NLA12_DE_113,,,,2.65,Region_3,,2,2040205,39.68897035,_75.63031311,NLA12_DE_113,DE_NLA12NEW,1717981.146,430165.7252
NLA12_DE_114,,,,1.26,Region_3,,2,2040207,38.77759551,_75.30338873,NLA12_DE_114,DE_NLA12NEW,1767189.821,336391.9852
NLA12_DE_115,,,,1.8,Region_3,,2,2040207,38.9887345,_75.50458611,NLA12_DE_115,DE_NLA12NEW,1745214.677,355785.6092
NLA12_DE_116,,,,0.68,Region_3,Unnamed,2,2060010,38.57563793,_75.13335349,NLA12_DE_116,DE_NLA12NEW,1786405.793,317473.4983
NLA12_DE_117,,,,0.34,Region_3,Unnamed,2,2040207,39.28854843,_75.47116536,NLA12_DE_117,DE_NLA12NEW,1740813.632,389221.8315
NLA12_DE_118,,,,0.22,Region_3,Spatterdock Pond,2,2040207,38.8430819,_75.25899919,NLA12_DE_118,DE_NLA12NEW,1769330.459,344384.2239
NLA12_DE_119,,,,1.33,Region_3,,2,2040207,39.12905136,_75.5025363,NLA12_DE_119,DE_NLA12NEW,1742020.656,371185.7324
NLA12_DE_120,,,,0.93,Region_3,Tonys Pond,2,2060010,38.48960631,_75.07318505,NLA12_DE_120,DE_NLA12NEW,1793579.764,309195.9784
NLA12_DE_121,1,8469,9/10/2012,7.95,Region_3,Trussum Pond,2,2060008,38.51997073,_75.51111717,NLA12_DE_121,DE_NLA12NEW,1755907.439,304340.5666
NLA12_FL_101,1,6212,5/14/2012,4.52,Region_4,Lake Okeechobee,3,3090201,26.96218896,_80.86112023,NLA12_FL_101,FL_NLA07RVT,1506238.799,_1053034.715
