PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,MATRIX,SAM_CODE,LAB,WATER_LAT,WATER_LON,CHEM_SAMPLE_ID,CHLA_SAMPLE_ID,VOLUME_FILTERED,AMMONIA_N_LAB_COMMENT,AMMONIA_N_MDL,AMMONIA_N_NARS_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,AMMONIA_N_UNITS,CHLA_COMMENT,CHLA_LAB_COMMENT,CHLA_MDL,CHLA_NARS_FLAG,CHLA_RESULT,CHLA_RL,CHLA_UNITS,CHLORIDE_COMMENT,CHLORIDE_LAB_COMMENT,CHLORIDE_MDL,CHLORIDE_NARS_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,CHLORIDE_UNITS,COND_LAB_COMMENT,COND_MDL,COND_NARS_FLAG,COND_RESULT,COND_RL,COND_UNITS,DOC_LAB_COMMENT,DOC_MDL,DOC_NARS_FLAG,DOC_RESULT,DOC_RL,DOC_UNITS,NITRATE_NITRITE_N_LAB_COMMENT,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_UNITS,NTL_COMMENT,NTL_LAB_COMMENT,NTL_MDL,NTL_NARS_FLAG,NTL_RESULT,NTL_RL,NTL_UNITS,PH_LAB_COMMENT,PH_NARS_FLAG,PH_RESULT,PH_UNITS,PTL_LAB_COMMENT,PTL_MDL,PTL_NARS_FLAG,PTL_RESULT,PTL_RL,PTL_UNITS,SULFATE_COMMENT,SULFATE_LAB_COMMENT,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_RESULT,SULFATE_RL,SULFATE_UNITS,TKN_COMMENT,TKN_MDL,TKN_NARS_FLAG,TKN_RESULT,TKN_RL,TKN_UNITS,TURB_LAB_COMMENT,TURB_MDL,TURB_NARS_FLAG,TURB_RESULT,TURB_RL,TURB_UNITS,NtoP
4/26/2021,198620,NWCA16-3148,15-May-16,1,MS,WATER,REGULAR,ALS-MDT,31.38406,-88.59344,818380,818381,200,,0.03,ND,,0.1,mg N/L,,,2.5,,2.67,2.5,ug/L,,,0.062,,2.74,1,mg/L,,0.2,,22.6,1,uS/cm @ 25C,,1.2,,25.1,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,4.34,,mg/L,,,5.46,Std. Units,,5,,42,10,ug/L,,,0.064,L,0.17,1,mg/L,,2,,4.29,2,mg N/L,,0.1,,4.96,1,NTU,0.172908367
4/26/2021,198640,NWCA16-3163,15-May-16,1,MS,WATER,REGULAR,ALS-MDT,30.56791,-88.61144,818220,818221,100,,0.03,ND,,0.1,mg N/L,,,5,,48.06,5,ug/L,,,0.062,,5.14,1,mg/L,,0.2,,81.6,1,uS/cm @ 25C,,1.2,,16.8,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,1.6,,mg/L,,,7.27,Std. Units,,25,,160,50,ug/L,,,0.064,,1.86,1,mg/L,,0.5,,1.55,0.5,mg N/L,,0.1,,54.7,1,NTU,0.095238095
4/26/2021,198650,NWCA16-1012,16-May-16,1,AL,WATER,REGULAR,ALS-MDT,30.78019,-87.96371,818140,818141,350,,0.03,L,0.052,0.1,mg N/L,,,1.43,,6.103,1.43,ug/L,,,0.12,,122,2,mg/L,,0.2,,549,1,uS/cm @ 25C,,1.2,,17,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.772,,mg/L,,,8.97,Std. Units,,5,,75,10,ug/L,,,0.064,,15.1,1,mg/L,,0.1,,0.722,0.1,mg N/L,,0.1,,5.86,1,NTU,0.045411765
4/26/2021,198740,NWCA16-6054,16-May-16,1,KY,WATER,REGULAR,ALS-MDT,37.76011,-83.9985,820890,820891,350,,0.003,ND,,0.01,mg N/L,,,1.43,,1.526,1.43,ug/L,,,0.062,,10.8,1,mg/L,,0.2,,229,1,uS/cm @ 25C,,1.2,,7.54,2.5,mg/L,,0.01,L,0.05,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.353,,mg/L,,,7.73,Std. Units,,10,,36,20,ug/L,,,0.064,,29.3,1,mg/L,,0.1,,0.303,0.1,mg N/L,,0.1,,14.6,1,NTU,0.046816976
4/26/2021,198800,NWCA16-4854,17-May-16,1,WA,WATER,REGULAR,ALS-MDT,46.424485,-123.883219,819770,819771,250,,0.03,,0.184,0.1,mg N/L,,,2,,4.272,2,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,18700,1,uS/cm @ 25C,,1.2,,5.24,2.5,mg/L,,0.01,,0.13,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.706,,mg/L,,,7.79,Std. Units,,5,,34,10,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,0.576,0.2,mg N/L,,0.1,,19.5,1,NTU,0.134732824
4/26/2021,198820,NWCA16-1079,17-May-16,2,AR,WATER,REGULAR,ALS-MDT,33.18781,-92.72897,821350,821351,200,,0.006,,0.0934,0.02,mg N/L,,,2.5,,5.34,2.5,ug/L,,,0.062,,37.3,1,mg/L,,0.2,,262,1,uS/cm @ 25C,,1.2,,11.8,2.5,mg/L,,0.02,,6.28,0.1,mg N/L,,,,,8.34,,mg/L,,,7.69,Std. Units,,10,,98,20,ug/L,,,0.064,,14,1,mg/L,,1,,2.06,1,mg N/L,,0.1,,27.2,1,NTU,0.706779661
4/26/2021,198840,NWCA16-1718,16-May-16,1,FL,WATER,REGULAR,ALS-MDT,30.50712,-82.30573,819940,819941,100,,0.006,ND,,0.02,mg N/L,,,5,,90.78,5,ug/L,,,0.062,,10,1,mg/L,,0.2,,79,1,uS/cm @ 25C,,2.4,,67.5,5,mg/L,,0.01,,0.05,0.05,mg N/L,,,,,3.26,,mg/L,,,4.54,Std. Units,,10,,90,20,ug/L,,,0.064,L,0.29,1,mg/L,,2,,3.21,2,mg N/L,,0.1,,11.2,1,NTU,0.048296296
4/26/2021,198880,NWCA16-1756,17-May-16,1,FL,WATER,REGULAR,ALS-MDT,29.3159,-83.12112,819950,819951,400,,0.006,ND,,0.02,mg N/L,,,1.25,,2.67,1.25,ug/L,,,0.062,,10.8,1,mg/L,,0.2,,305,1,uS/cm @ 25C,,1.2,,9.35,2.5,mg/L,,0.01,,1.26,0.05,mg N/L,,,,,1.69,,mg/L,,,8.22,Std. Units,,5,,75,10,ug/L,,,0.064,,21.4,1,mg/L,,0.1,,0.425,0.1,mg N/L,,0.1,,2.03,1,NTU,0.180748663
4/26/2021,198920,NWCA16-3139,18-May-16,2,MS,WATER,REGULAR,ALS-MDT,30.41954,-88.56139,821580,821581,350,,0.02,ND,,0.05,mg N/L,,,1.43,,3.051,1.43,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,3060,1,uS/cm @ 25C,,1.2,,10.6,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.457,,mg/L,,,7.1,Std. Units,,5,,20,10,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,,0.407,0.1,mg N/L,,0.1,,3.43,1,NTU,0.043113208
4/26/2021,198930,NWCA16-3151,18-May-16,1,MS,WATER,REGULAR,ALS-MDT,30.41713,-88.58273,821570,821571,250,,0.02,ND,,0.05,mg N/L,,,2,,29.904,2,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,1910,1,uS/cm @ 25C,,1.2,,10.6,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.62,,mg/L,,,7.26,Std. Units,,5,,27,10,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,0.57,0.2,mg N/L,,0.1,,3.69,1,NTU,0.058490566
4/26/2021,198940,NWCA16-2006,18-May-16,1,GA,WATER,REGULAR,ALS-MDT,31.82649,-81.6675,819730,819731,300,,0.006,ND,,0.02,mg N/L,,,1.67,ND,,1.67,ug/L,,,0.062,,7.31,1,mg/L,,0.2,,55.6,1,uS/cm @ 25C,,1.2,,37.4,2.5,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,1.09,,mg/L,,,4.51,Std. Units,,5,,16,10,ug/L,,,0.064,,2.19,1,mg/L,,0.4,,1.04,0.4,mg N/L,,0.1,,11.4,1,NTU,0.029144385
4/26/2021,198950,NWCA16-2519,18-May-16,1,LA,WATER,REGULAR,ALS-MDT,29.85482,-92.4912,820270,820271,279,,0.006,,0.0214,0.02,mg N/L,,,1.79,,5.721,1.79,ug/L,,,0.062,,83.8,1,mg/L,,0.2,,270,1,uS/cm @ 25C,,1.2,,12.6,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,2.06,,mg/L,,,6.5,Std. Units,,5,,20,10,ug/L,,,0.064,L,0.97,1,mg/L,,2,,2.01,2,mg N/L,,0.1,,1.57,1,NTU,0.163492063
4/26/2021,198980,NWCA16-2542,17-May-16,1,LA,WATER,REGULAR,ALS-MDT,30.28778,-91.7809,820790,820791,200,,0.006,,0.033,0.02,mg N/L,,,2.5,,66.75,2.5,ug/L,,,0.062,,3.5,1,mg/L,,0.2,,75,1,uS/cm @ 25C,,1.2,,17.7,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,1.29,,mg/L,,,7.31,Std. Units,,25,,360,50,ug/L,,,0.064,L,0.64,1,mg/L,,0.4,,1.24,0.4,mg N/L,,0.1,,12.2,1,NTU,0.072881356
4/26/2021,199010,NWCA16-3328,18-May-16,1,NC,WATER,REGULAR,ALS-MDT,35.653643,-77.620699,819670,819671,100,,0.006,,0.0334,0.02,mg N/L,,,5,,21.36,5,ug/L,,,0.062,,11.9,1,mg/L,,0.2,,63.7,1,uS/cm @ 25C,,1.2,,21.8,2.5,mg/L,,0.01,,0.07,0.05,mg N/L,,,,,10.9,,mg/L,,,6.52,Std. Units,,25,,155,50,ug/L,,,0.064,,2.08,1,mg/L,,2,,10.8,2,mg N/L,,0.1,,8.02,1,NTU,0.5
4/26/2021,199090,NWCA16-4864,18-May-16,1,WA,WATER,REGULAR,ALS-MDT,46.420486,-123.890858,819780,819781,200,,0.006,,0.0382,0.02,mg N/L,,,2.5,,5.34,2.5,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,1280,1,uS/cm @ 25C,,0.24,,2.28,0.5,mg/L,,0.01,,0.52,0.05,mg N/L,,,,,0.62,,mg/L,,,7.26,Std. Units,,25,,105,50,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,ND,,0.1,mg N/L,,0.1,,15.5,1,NTU,0.271929825
4/26/2021,199100,NWCA16-1088,19-May-16,1,AR,WATER,REGULAR,ALS-MDT,34.21963,-93.52356,821290,821291,200,,0.006,,0.0934,0.02,mg N/L,,,2.5,,5.34,2.5,ug/L,,,0.062,,1.86,1,mg/L,,0.2,,24,1,uS/cm @ 25C,,1.2,,22.2,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,1.12,,mg/L,,,6.03,Std. Units,,25,,125,50,ug/L,,,0.064,L,0.5,1,mg/L,,0.4,,1.07,0.4,mg N/L,,0.1,,11.8,1,NTU,0.05045045
4/26/2021,199190,NWCA16-3336,19-May-16,1,NC,WATER,REGULAR,ALS-MDT,35.632763,-77.699575,819680,819681,400,,0.03,,0.349,0.1,mg N/L,,,1.25,,1.335,1.25,ug/L,,,0.12,,4.79,,mg/L,,0.2,,31.9,1,uS/cm @ 25C,,1.2,,33.8,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,1.5,,mg/L,,,5.22,Std. Units,,5,,43,10,ug/L,,,0.17,L,0.83,,mg/L,,0.4,,1.45,0.4,mg N/L,,0.1,,2.62,1,NTU,0.044378698
4/26/2021,199210,NWCA16-6082,19-May-16,1,KY,WATER,REGULAR,ALS-MDT,36.79097,-87.95477,820880,820881,300,,0.03,,0.211,0.1,mg N/L,,,1.67,,25.673,1.67,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,223,1,uS/cm @ 25C,,0.24,,3.52,0.5,mg/L,,0.01,,0.44,0.05,mg N/L,,,,,3.68,,mg/L,,,7.79,Std. Units,,25,,135,50,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.4,,3.24,0.4,mg N/L,,0.1,,6.66,1,NTU,1.045454545
4/26/2021,199230,NWCA16-3533,22-May-16,1,NJ,WATER,REGULAR,ALS-MDT,41.14964,-74.35828,820500,820501,300,,0.006,,0.041,0.02,mg N/L,,,1.67,,48.06,1.67,ug/L,,,0.12,,111,2,mg/L,,0.2,,609,1,uS/cm @ 25C,,0.24,,1.47,0.5,mg/L,,0.01,,0.46,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.561,,mg/L,,,7.85,Std. Units,,5,,65,10,ug/L,,,0.064,,12.7,1,mg/L,,0.1,,0.101,0.1,mg N/L,,0.1,,2.78,1,NTU,0.381632653
4/26/2021,199320,NWCA16-2437,22-May-16,1,KS,WATER,REGULAR,ALS-MDT,37.34558,-98.41066,821300,821301,100,,0.03,,3.82,0.1,mg N/L,,,5,,21.36,5,ug/L,,,0.062,,4.84,1,mg/L,,0.2,,464,1,uS/cm @ 25C,,1.2,,11.7,2.5,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,41.7,,mg/L,,,7.64,Std. Units,,50,,18500,1000,ug/L,,,0.064,L,0.68,1,mg/L,,2,,41.6,2,mg N/L,,0.1,,1510,1,NTU,3.564102564
4/26/2021,199330,NWCA16-2441,23-May-16,1,KS,WATER,REGULAR,ALS-MDT,38.07988,-98.06488,821390,821391,50,,0.006,,0.104,0.02,mg N/L,,,10,,53.4,10,ug/L,,,0.062,,60.4,1,mg/L,,0.2,,549,1,uS/cm @ 25C,,1.2,,22,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,1.21,,mg/L,,,8.17,Std. Units,,25,,495,50,ug/L,,,0.064,,7.45,1,mg/L,,0.2,,1.16,0.2,mg N/L,,0.1,,158,1,NTU,0.055
4/26/2021,199340,NWCA16-R035,21-May-16,1,OK,WATER,REGULAR,ALS-MDT,36.81888,-96.05522,821280,821281,250,,0.03,,0.126,0.1,mg N/L,,,2,,8.544,2,ug/L,,,0.062,,7.93,1,mg/L,,0.2,,143,1,uS/cm @ 25C,,1.2,,8.32,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.425,,mg/L,,,7.62,Std. Units,,5,,58,10,ug/L,,,0.064,,16.9,1,mg/L,,0.2,,0.375,0.2,mg N/L,,0.1,,11.7,1,NTU,0.051081731
4/26/2021,199370,NWCA16-1004,19-May-16,1,AL,WATER,REGULAR,ALS-MDT,30.77347,-87.97992,821630,821631,200,,0.03,,0.295,0.1,mg N/L,,,2.5,,8.01,2.5,ug/L,,,1.6,,909,25,mg/L,,0.2,,3160,1,uS/cm @ 25C,,1.2,,17.8,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.824,,mg/L,,,7.22,Std. Units,,25,,335,50,ug/L,,,0.064,,56.9,1,mg/L,,0.4,,0.774,0.4,mg N/L,,0.1,,4.62,1,NTU,0.046292135
4/26/2021,199380,NWCA16-1023,23-May-16,1,AL,WATER,REGULAR,ALS-MDT,31.29244,-85.89408,821540,821541,100,,0.006,,0.33,0.02,mg N/L,,,5,,10.68,5,ug/L,,,0.062,,2.88,1,mg/L,,0.2,,40.2,1,uS/cm @ 25C,,1.2,,7.21,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.431,,mg/L,,,5.98,Std. Units,,5,,51,10,ug/L,,,0.064,,11.6,1,mg/L,,0.2,,0.381,0.2,mg N/L,,0.1,,9.38,1,NTU,0.059778086
4/26/2021,199400,NWCA16-3542,23-May-16,1,NJ,WATER,REGULAR,ALS-MDT,39.3407,-74.7412,820510,820511,300,,0.006,,0.0218,0.02,mg N/L,,,1.67,,3.56,1.67,ug/L,,,0.062,,7.92,1,mg/L,,0.2,,46.9,1,uS/cm @ 25C,,1.2,,31.5,2.5,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,1.36,,mg/L,,,4.65,Std. Units,,10,,32,20,ug/L,,,0.064,,1.58,1,mg/L,,0.8,,1.31,0.8,mg N/L,,0.1,,5.67,1,NTU,0.043174603
4/26/2021,199420,NWCA16-6015,23-May-16,1,KY,WATER,REGULAR,ALS-MDT,37.21584,-87.02897,819230,819231,130,,0.006,,0.061,0.02,mg N/L,,,3.85,,4.108,3.85,ug/L,,,0.062,,55.8,1,mg/L,,0.2,,2050,1,uS/cm @ 25C,,0.24,,4.06,0.5,mg/L,,0.01,,1.35,0.05,mg N/L,,,,,3.08,,mg/L,,,7.67,Std. Units,,10,,156,20,ug/L,,,1.6,,870,25,mg/L,,0.8,,1.73,0.8,mg N/L,,0.1,,362,1,NTU,0.75862069
4/26/2021,199430,NWCA16-2012,23-May-16,1,GA,WATER,REGULAR,ALS-MDT,31.51026,-82.00173,820250,820251,1000,,0.006,,0.0228,0.02,mg N/L,,,0.5,,14.952,0.5,ug/L,,,0.062,,8.35,1,mg/L,,0.2,,177,1,uS/cm @ 25C,,1.2,,9.2,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.578,,mg/L,,,7.98,Std. Units,,10,,46,20,ug/L,,,0.064,,14.4,1,mg/L,,0.2,,0.528,0.2,mg N/L,,0.1,,9.46,1,NTU,0.062826087
4/26/2021,199500,NWCA16-1007,24-May-16,1,AL,WATER,REGULAR,ALS-MDT,31.14303,-85.07616,821530,821531,150,,0.006,,0.563,0.02,mg N/L,,,3.33,,17.8,3.33,ug/L,,,0.062,,4.05,1,mg/L,,0.2,,34.1,1,uS/cm @ 25C,,1.2,,16.3,2.5,mg/L,,0.01,,0.05,0.05,mg N/L,,,,,1.3,,mg/L,,,6.97,Std. Units,,10,,44,20,ug/L,,,0.064,L,0.68,1,mg/L,,0.2,,1.25,0.2,mg N/L,,0.1,,20.5,1,NTU,0.079754601
4/26/2021,199510,NWCA16-2548,23-May-16,1,LA,WATER,REGULAR,ALS-MDT,29.39468,-90.0795,820830,820831,250,,0.006,ND,,0.02,mg N/L,,,2,,8.544,2,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,4750,1,uS/cm @ 25C,,1.2,,9.96,2.5,mg/L,,0.01,,0.06,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,1.08,,mg/L,,,7.81,Std. Units,,10,,62,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,1.02,0.2,mg N/L,,0.1,,30.8,1,NTU,0.108433735
4/26/2021,199560,NWCA16-6036,24-May-16,1,KY,WATER,REGULAR,ALS-MDT,37.63251,-87.53156,819210,819211,400,,0.006,,0.0384,0.02,mg N/L,,,1.25,,10.68,1.25,ug/L,,,0.062,L,0.67,1,mg/L,,0.2,,83,1,uS/cm @ 25C,,1.2,,23.4,2.5,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,1.07,,mg/L,,,7.37,Std. Units,,10,,76,20,ug/L,,,0.064,L,0.64,1,mg/L,,0.2,,1.02,0.2,mg N/L,,0.1,,4.36,1,NTU,0.045726496
4/26/2021,199570,NWCA16-1699,24-May-16,1,FL,WATER,REGULAR,ALS-MDT,25.19975,-80.35085,821800,821801,250,,0.07,ND,,,mg N/L,,,2,,10.68,2,ug/L,,,31,,23800,500,mg/L,,0.2,,50900,1,uS/cm @ 25C,,2.4,,49.4,5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,3.19,,mg/L,,,7.8,Std. Units,,5,,46,10,ug/L,,,32,,3250,500,mg/L,,0.8,,3.14,0.8,mg N/L,,0.1,,2.86,1,NTU,0.064574899
4/26/2021,199580,NWCA16-2434,24-May-16,1,KS,WATER,REGULAR,ALS-MDT,38.72373,-97.5144,821310,821311,200,,0.006,,0.0776,0.02,mg N/L,,,2.5,,5.34,2.5,ug/L,,,0.062,,77.6,1,mg/L,,0.2,,1110,1,uS/cm @ 25C,,1.2,,7.57,2.5,mg/L,,0.01,,0.22,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.928,,mg/L,,,7.94,Std. Units,,10,,338,20,ug/L,,,0.13,,108,2,mg/L,,0.2,,0.708,0.2,mg N/L,,0.1,,20.6,1,NTU,0.122589168
4/26/2021,199590,NWCA16-3331,24-May-16,1,NC,WATER,REGULAR,ALS-MDT,35.395914,-76.307561,819710,819711,300,,0.006,ND,,0.02,mg N/L,,,1.67,,12.46,1.67,ug/L,,,3.1,,1570,50,mg/L,,0.2,,4760,1,uS/cm @ 25C,,1.2,,44.5,2.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,2.98,,mg/L,,,7.09,Std. Units,,10,,28,20,ug/L,,,3.2,,158,50,mg/L,,0.8,,2.93,0.8,mg N/L,,0.1,,2,1,NTU,0.066966292
4/26/2021,199600,NWCA16-3601,24-May-16,1,NM,WATER,REGULAR,ALS-MDT,36.97547,-104.47783,821260,821261,348,,0.006,,0.05,0.02,mg N/L,,,1.44,,1.534,1.44,ug/L,,,0.62,,375,10,mg/L,,0.2,,1430,1,uS/cm @ 25C,,1.2,,6.14,2.5,mg/L,,0.01,,0.12,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.504,,mg/L,,,8.03,Std. Units,,10,,38,20,ug/L,,,0.064,,71.8,1,mg/L,,0.2,,0.384,0.2,mg N/L,,0.1,,5,1,NTU,0.082084691
4/26/2021,199610,NWCA16-4442,24-May-16,1,TX,WATER,REGULAR,ALS-MDT,29.54421,-94.47464,819070,819071,105,,0.006,,0.03,0.02,mg N/L,,,4.76,,61.029,4.76,ug/L,,,0.31,,333,5,mg/L,,0.2,,1480,1,uS/cm @ 25C,,1.2,,18,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.61,,mg/L,,,7.89,Std. Units,,250,,950,500,ug/L,,,0.064,,47.7,1,mg/L,,0.2,,1.56,0.2,mg N/L,,0.1,,7,1,NTU,0.089444444
4/26/2021,199670,NWCA16-1695,25-May-16,1,FL,WATER,REGULAR,ALS-MDT,24.5931,-81.6627,822240,822241,1000,,0.08,ND,,0.25,mg N/L,,,0.5,,1.602,0.5,ug/L,,,31,,20300,500,mg/L,,0.2,,43600,1,uS/cm @ 25C,,1.2,,6.96,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.77,,mg/L,,,7.78,Std. Units,,5,L,8,10,ug/L,,,32,,2750,500,mg/L,,0.8,,1.72,0.8,mg N/L,,0.1,,2,1,NTU,0.254310345
4/26/2021,199700,NWCA16-2343,25-May-16,1,IL,WATER,REGULAR,ALS-MDT,37.93906,-89.3777,821640,821641,750,,0.02,,1.65,0.05,mg N/L,,,0.667,,0.712,0.667,ug/L,,,0.062,,29.4,1,mg/L,,0.2,,708,1,uS/cm @ 25C,,1.2,,14.9,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,1.93,,mg/L,,,7.87,Std. Units,,50,,500,100,ug/L,,,0.13,,146,2,mg/L,,0.2,,1.88,0.2,mg N/L,,0.1,,19,1,NTU,0.129530201
4/26/2021,199710,NWCA16-1996,25-May-16,1,GA,WATER,REGULAR,ALS-MDT,31.65834,-81.38702,819720,819721,300,,0.03,L,0.07,0.1,mg N/L,,,1.67,,5.34,1.67,ug/L,,,6.2,,6430,100,mg/L,,0.2,,17200,1,uS/cm @ 25C,,1.2,,31.3,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,1.92,,mg/L,,,7.45,Std. Units,,10,,86,20,ug/L,,,6.4,,1010,100,mg/L,,0.8,,1.87,0.8,mg N/L,,0.1,,22,1,NTU,0.061341853
4/26/2021,199720,NWCA16-3341,25-May-16,1,NC,WATER,REGULAR,ALS-MDT,35.39648,-76.44037,819690,819691,200,,0.02,ND,,0.05,mg N/L,,,2.5,,37.38,2.5,ug/L,,,6.2,,4160,100,mg/L,,0.2,,12100,1,uS/cm @ 25C,,1.2,,23.4,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.92,,mg/L,,,7.21,Std. Units,,10,,26,20,ug/L,,,6.4,,541,100,mg/L,,0.8,,1.87,0.8,mg N/L,,0.1,,44,1,NTU,0.082051282
4/26/2021,199721,NWCA16-3541,25-May-16,1,NJ,WATER,REGULAR,ALS-MDT,39.79988,-74.68405,819590,819591,400,,0.006,L,0.02,0.02,mg N/L,,,0.5,,6.675,0.5,ug/L,,,0.062,,3.7,1,mg/L,,0.2,,76.2,1,uS/cm @ 25C,,1.2,,36.7,2.5,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,1.6,,mg/L,,,3.72,Std. Units,,10,,38,20,ug/L,,,0.064,,3.74,1,mg/L,,0.8,,1.55,0.8,mg N/L,,0.1,,5,1,NTU,0.04359673
4/26/2021,199722,NWCA16-3605,25-May-16,1,NM,WATER,REGULAR,ALS-MDT,36.97382,-104.47754,820450,820451,512,,0.006,L,0.01,0.02,mg N/L,,,0.976,,7.301,0.976,ug/L,,,0.62,,332,10,mg/L,,0.2,,1440,1,uS/cm @ 25C,,1.2,,7.11,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.389,,mg/L,,,8.1,Std. Units,,10,,36,20,ug/L,,,0.064,,63,1,mg/L,,0.2,,0.339,0.2,mg N/L,,0.1,,5,1,NTU,0.054711674
4/26/2021,199723,NWCA16-4502,25-May-16,1,TX,WATER,REGULAR,ALS-MDT,29.30161,-94.9709,819110,819111,209,,0.03,,2.11,0.1,mg N/L,,,2.39,,5.11,2.39,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,19900,1,uS/cm @ 25C,,1.2,,7.35,2.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,2.58,,mg/L,,,7.94,Std. Units,,10,,132,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.8,,2.53,0.8,mg N/L,,0.1,,40,1,NTU,0.351020408
4/26/2021,199724,NWCA16-6016,25-May-16,1,KY,WATER,REGULAR,ALS-MDT,37.73527,-87.3652,819200,819201,100,,0.006,,0.28,0.02,mg N/L,,,5,,26.7,5,ug/L,,,0.062,,16.4,1,mg/L,,0.2,,241,1,uS/cm @ 25C,,1.2,,8.66,2.5,mg/L,,0.01,,1.89,0.05,mg N/L,,,,,3.82,,mg/L,,,7.77,Std. Units,,10,,160,20,ug/L,,,0.064,,16.8,1,mg/L,,0.8,,1.93,0.8,mg N/L,,0.1,,93,1,NTU,0.441108545
4/26/2021,199800,NWCA16-2284,26-May-16,1,IL,WATER,REGULAR,ALS-MDT,37.72929,-89.46632,821660,821661,150,,0.006,,0.05,0.02,mg N/L,,,3.33,,7.12,3.33,ug/L,,,0.062,L,0.59,1,mg/L,,0.2,,37.1,1,uS/cm @ 25C,,1.2,,17.2,2.5,mg/L,,0.01,,0.07,0.05,mg N/L,,,,,1.86,,mg/L,,,6.82,Std. Units,,25,,460,50,ug/L,,,0.064,L,0.66,1,mg/L,,0.2,,1.79,0.2,mg N/L,,0.1,,10,1,NTU,0.108139535
