UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,BORD_RIV,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FEOW_ID,FRAME08,FRAME13,FRAME18,FRAMEEW,FRAMEWS,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MAJ_RIV_NM,MAJ_RIVER,MIS_BAS_NM,MIS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_SF,STATECTY,STRAH_CAL,STRAH_CAT,STRAH_ORD,STRATUM,TNT_CAT,URBN_NRS08,URBN_NRS18,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,WGT_CAT,WGT_DSGN,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE
2012512,4/7/2021,NRS18_KS_10098,5/7/2018,1,2018,NRS_KS-10247,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Hodgeman,110300055,StreamRiverInt,732.32,Region_07,Target_Sampled,46003,144,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H11,MS,H11030005,Pawnee,38.15745139,-100.1897315,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Pawnee River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Over,NRS18_18,Equal,KS,R11030005000125,110300055,PROB,KS_REGISTER,Kansas,Include,F20083,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,27,Central Great Plains,27b,Rolling Plains and Breaks,KS_RV_ALL,1500.853918,154.5116594,-363532.5029,81701.08539,320.5295062
2012513,4/7/2021,NRS18_KS_10086,5/14/2018,1,2018,NRS_KS-10235,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Cheyenne,102500034,StreamRiverPer,958.68,Region_07,Target_Sampled,46006,143,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H10L,MS,H10250003,South Fork Republican,39.89576845,-101.7077863,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10L,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,South Fork Republican River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Over,NRS18_18,Equal,KS,R10250003000040,102500034,PROB,KS_REGISTER,Kansas,Include,F20023,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,25,High Plains,25c,Moderate Relief Plains,KS_RV_ALL,1500.853918,154.5116594,-483418.5881,283033.8908,320.5295062
2012514,4/7/2021,NRS18_OH_10050,5/29/2018,1,2018,NRS_OH-10083,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Montgomery,3985996,StreamRiverPer,245.925,Region_05,Target_Sampled,46006,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1046695,Stillwater River,H05,MS,H05080001,"Upper Great Miami, Indiana, Ohio",39.90838524,-84.29816434,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Stillwater River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_OverRO,NRS18_13_TSS,OH_RiversOther_TPL,OH,R05080001000326,None,PROB,NHDPlusV1,Ohio,Include,F39113,5,RiversOther,5,OH,Target,Urban,Non-Urban,55,Eastern Corn Belt Plains,55b,Loamy High Lime Till Plains,OH_RV_TPL,1015.831,114.0790377,989000.5,330892.9,114.0790377
2012515,4/7/2021,NRS18_KS_10103,5/29/2018,1,2018,NRS_KS-10252,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Dickinson,1026000830,StreamRiverPer,388.68,Region_07,Target_Sampled,46006,143,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H10L,MS,H10260008,Lower Smoky Hill,38.65767114,-97.17331128,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10L,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,West Turkey Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Over,NRS18_18,Equal,KS,R10260008000430,1026000830,PROB,KS_REGISTER,Kansas,Include,F20041,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,27,Central Great Plains,27a,Smoky Hills,KS_RV_ALL,1500.853918,154.5116594,-101143.4661,130378.4233,320.5295062
2012516,4/7/2021,NRS18_OH_10023,5/30/2018,1,2018,NRS_OH-10097,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Hamilton,3885568,StreamRiverPer,237.84,Region_05,Target_Sampled,46006,150,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H05,MS,H05080002,"Lower Great Miami, Indiana, Ohio",39.2169141,-84.61572904,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_SAP,NRS18_18,OH_SS_SAP,OH,R05080002001339,None,PROB,NHDPlusv2,Ohio,Include,F39061,1,SmallStreams,1,OH,Target,Urban,Urban,71,Interior Plateau,71d,Outer Bluegrass,OH_SS_NAPSAP,9683.798359,1453.560386,971551.8761,250697.6426,1598.916424
2012517,4/7/2021,NRS18_KY_10006,5/31/2018,1,2018,NRS_KY-10059,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Mason,2087257,StreamRiverPer,206.64,Region_04,Target_Sampled,46006,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,505726,Two Lick Creek,H05,MS,H05100101,Licking,38.60544808,-83.95593345,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Two Lick Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseStream,NRS18_08_TSS,KY_Streams_KY_3rd,KY,R05100101000970,None,PROB,NHDPlusV1,Kentucky,Include,F21161,3,LargeStreams,3,KY,Target,Non-Urban,Non-Urban,71,Interior Plateau,71k,Hills of the Bluegrass,KY_LS_SAP,7177.783227,781.7004637,1036229,189652,1116.714948
2012518,4/7/2021,NRS18_TX_10016,6/4/2018,1,2018,NRS_TX-10091,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Harris,1440185,StreamRiverPer,26.06,Region_06,Target_Sampled,46006,141,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,0,None,H12,TX,H12040104,Buffalo-San Jacinto,29.91046544,-95.49178127,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,9,GREAT PLAINS,9.5,TEXAS-LOUISIANA COASTAL PLAIN,None,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_GCP_SS_Base,NRS18_08_TSS,TX_GCP_SS,TX,R12040104000682,None,PROB,NHDPlusV1,Texas,Include,F48201,1,SmallStreams,1,TX,Target,Urban,Urban,34,Western Gulf Coastal Plain,34a,Northern Humid Gulf Coastal Prairies,TX_SS_CPL,21230.95923,591.3400321,49036.42,-847215.2,1419.216077
2012519,4/7/2021,NRS18_OH_10014,6/4/2018,1,2018,NRS_OH-10087,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Defiance,15637233,StreamRiverPer,222.915,Region_05,Target_Sampled,46006,116,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,0,None,H04,GL,H04100009,Lower Maumee,41.39326507,-84.29579378,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,None,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseSS,NRS18_13_TSS,OH_SmallStreams_TPL,OH,R04100009000995,None,PROB,NHDPlusV1,Ohio,Include,F39039,1,SmallStreams,1,OH,Target,Non-Urban,Non-Urban,57,Huron/Erie Lake Plains,57a,Maumee Lake Plain,OH_SS_TPL,4348.269,2133.486841,968769.4,495964.5,2133.486841
2012520,4/7/2021,NRS18_KS_10100,6/4/2018,1,2018,NRS_KS-10249,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Kingman,11030015514,StreamRiverInt,483.8,Region_07,Target_Sampled,46003,144,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H11,MS,H11030015,South Fork Ninnescah,37.64636548,-98.19185293,Arkansas-White-Red Region,H11,Kennebec River,Additional,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Over,NRS18_18,Equal,KS,R11030015000865,11030015514,PROB,KS_REGISTER,Kansas,Include,F20095,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,27,Central Great Plains,27d,Prairie Tableland,KS_RV_ALL,1500.853918,154.5116594,-191547.3997,18612.54904,320.5295062
2012521,4/7/2021,NRS18_MI_10033,6/5/2018,1,2018,NRS_MI-10132,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Genesee,13020043,StreamRiverPer,234.57,Region_05,Target_Sampled,46006,116,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H04,GL,H04080204,Flint,42.94417911,-83.85332199,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_UMW,NRS18_18,MI_SS_UMW,MI,R04080204000316,None,PROB,NHDPlusv2,Michigan,Include,F26049,1,SmallStreams,1,MI,Target,Urban,Non-Urban,56,Southern Michigan/Northern Indiana Drift Plains,56g,Lansing Loamy Plain,MI_SS_UMW,3177.495938,882.7834856,983088.3639,672592.5288,996.6910321
2012522,4/7/2021,NRS18_PA_10004,6/5/2018,1,2018,NRS_PA-10053,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Tioga,8144108,StreamRiverPer,431.23,Region_03,Target_Sampled,46006,158,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1171398,Cedar Run,H02,MA,H02050205,Pine,41.60763429,-77.50377625,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Cedar Run,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseStream,NRS18_08_TSS,PA_Streams_PA_2nd,PA,R02050205000218,None,PROB,NHDPlusV1,Pennsylvania,Include,F42117,2,SmallStreams,2,PA,Target,Non-Urban,Non-Urban,62,North Central Appalachians,62d,Unglaciated High Allegheny Plateau,PA_SS_NAP,4808.149684,808.3872754,1520517,608662.7,1046.148239
2012523,4/7/2021,NRS18_IL_10363,6/5/2018,1,2018,NRS_IL-10139,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Ford,13570663,StreamRiverPer,237.44,Region_05,Target_Sampled,46006,148,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H07,MS,H07130006,Upper Sangamon,40.45352087,-88.44482322,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_TPL,NRS18_18,IL_SS_TPL,IL,R07130006000317,None,PROB,NHDPlusv2,Illinois,Include,F17053,0,SmallStreams,0,IL,Target,Non-Urban,Non-Urban,54,Central Corn Belt Plains,54a,Illinois/Indiana Prairies,IL_SS_TPL,25032.75435,1121.724342,634630.5718,356240.6209,1794.758947
2012524,4/7/2021,NRS18_GA_10003,6/5/2018,1,2018,NRS_GA-10058,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Polk,15808733,StreamRiverPer,369.25,Region_04,Target_Sampled,46006,153,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,0,None,H03W,SA,H03150108,Upper Tallapoosa,33.92673274,-85.05046408,South-Atlantic Region,H03,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseStream,NRS18_08_TSS,GA_Streams_GA_1st,GA,R03150108000745,None,PROB,NHDPlusV1,Georgia,Include,F13233,1,SmallStreams,1,GA,Target,Non-Urban,Non-Urban,45,Piedmont,45d,Talladega Upland,GA_SS_SAP,16156.87742,1865.67091,1002726.546,-342167.553,2487.561214
2012525,4/7/2021,NRS18_OH_10029,6/5/2018,1,2018,NRS_OH-10103,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Lucas,15634281,StreamRiverPer,194.62,Region_05,Target_Sampled,46006,116,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1046891,Swan Creek,H04,GL,H04100009,Lower Maumee,41.5401303,-83.83336808,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Swan Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseLS_TPL,NRS18_18,OH_LS_TPL,OH,R04100009000018,None,PROB,NHDPlusv2,Ohio,Include,F39095,4,LargeStreams,4,OH,Target,Non-Urban,Non-Urban,57,Huron/Erie Lake Plains,57b,Oak Openings,OH_LS_TPL,3525.216582,1168.245495,1004740.77,517074.7244,1460.306868
2012526,4/7/2021,NRS18_KS_10043,6/5/2018,1,2018,NRS_KS-10224,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Butler,1103001726,StreamRiverPer,395.15,Region_07,Target_Sampled,46006,144,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H11,MS,H11030017,Upper Walnut River,37.85601511,-97.14034423,Arkansas-White-Red Region,H11,Kennebec River,Additional,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Base,NRS18_18,Equal,KS,R11030017006236,1103001726,PROB,KS_REGISTER,Kansas,Include,F20015,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,27,Central Great Plains,27d,Prairie Tableland,KS_RV_ALL,1500.853918,154.5116594,-99379.89742,40496.74596,320.5295062
2012527,4/7/2021,NRS18_WV_10010,6/5/2018,1,2018,NRS_WV-10053,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Nicholas,4548556,StreamRiverPer,243.61,Region_03,Target_Sampled,46006,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1535612,Bells Creek,H05,MS,H05050005,Gauley,38.26276189,-81.22257444,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Bells Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,WV_LargeStreams_SAP,WV,R05050005000470,None,PROB,NHDPlusV1,West Virginia,Include,F54067,3,LargeStreams,3,WV,Target,Non-Urban,Non-Urban,69,Central Appalachians,69d,Dissected Appalachian Plateau,WV_LS_SAP,4148.347,816.7562095,1275625,184868.6,1020.945262
2012528,4/7/2021,NRS18_OK_10001,6/4/2018,1,2018,NRS_OK-10053,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Lincoln,532475,StreamRiverPer,266.11,Region_06,Target_Sampled,46006,144,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1089912,Bear Creek,H11,MS,H11100303,Deep Fork,35.7493094,-97.13433463,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Bear Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_FPF_LS_Base,NRS18_08_TSS,OK_FPF_LS,OK,R11100303000329,None,PROB,NHDPlusV1,Oklahoma,Include,F40081,4,LargeStreams,4,OK,Target,Non-Urban,Non-Urban,29,Cross Timbers,29a,Northern Cross Timbers,OK_LS_SPLTPL,791.135146,240.8662904,-101673.3,-195512.3,311.1189584
2012529,4/7/2021,NRS18_VT_10034,6/4/2018,1,2018,NRS_VT-10148,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Windsor,6090207,StreamRiverPer,154.8,Region_01,Target_Sampled,46006,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H01,NE,H01080106,Black-Ottauquechee,43.29959964,-72.49427176,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_NAP,NRS18_18,VT_SS_NAP,VT,R01080106000462,None,PROB,NHDPlusv2,Vermont,Include,F50027,2,SmallStreams,2,VT,Target,Urban,Urban,58,Northeastern Highlands,58f,Vermont Piedmont,VT_SS_NAP,1269.954094,450.2132889,1878509.844,882885.8223,467.5291847
2012530,4/7/2021,NRS18_OK_10002,6/5/2018,1,2018,NRS_OK-10065,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Creek,536493,StreamRiverPer,227.29,Region_06,Target_Sampled,46006,144,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1099561,West Fork Sandy Creek,H11,MS,H11100303,Deep Fork,35.71768787,-96.37697906,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,West Fork Sandy Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_13NR_FPF_LS_Base,NRS18_13_TSS,OK_FPF_LS,OK,R11100303000852,None,PROB,NHDPlusV1,Oklahoma,Include,F40037,3,LargeStreams,3,OK,Target,Non-Urban,Non-Urban,29,Cross Timbers,29a,Northern Cross Timbers,OK_LS_SPLTPL,1292.611131,240.8662904,-33804.35,-199592.4,311.1189584
2012531,4/7/2021,NRS18_VT_10011,6/5/2018,1,2018,NRS_VT-10138,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Windham,166161614,StreamRiverPer,398.77,Region_01,Target_Sampled,46006,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1460206,Whetstone Brook,H01,NE,H01080107,West,42.87681254,-72.69005327,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Whetstone Brook,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_NAP,NRS18_18,VT_SS_NAP,VT,R01080107000929,None,PROB,NHDPlusv2,Vermont,Include,F50025,2,SmallStreams,2,VT,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58f,Vermont Piedmont,VT_SS_NAP,1269.954094,450.2132889,1874647.164,833221.8782,467.5291847
2012532,4/7/2021,NRS18_OK_10045,6/5/2018,1,2018,NRS_OK-10109,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Lincoln,496338,StreamRiverPer,243.125,Region_06,Target_Sampled,46006,144,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1099794,Wildhorse Creek,H11,MS,H11050003,Lower Cimarron,35.92512642,-96.71988346,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Wildhorse Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13NR_WPT_LS_Base,NRS18_13_TSS,OK_WPT_LS,OK,R11050003000377,None,PROB,NHDPlusV1,Oklahoma,Include,F40081,3,LargeStreams,3,OK,Target,Non-Urban,Non-Urban,27,Central Great Plains,27o,Cross Timbers Transition,OK_LS_SPLTPL,808.2332,240.8662904,-64376.78,-176189.2,311.1189584
2012533,4/7/2021,NRS18_CA_10048,6/5/2018,1,2018,NRS_CA-11197,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,San Diego,20343321,StreamRiverPer,737.2,Region_09,Target_Sampled,46006,159,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,273500,San Luis Rey River,H18,CA,H18070303,San Luis Rey-Escondido,33.26659717,-116.8176623,California Region,H18,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,11,MEDITERRANEAN CALIFORNIA,11.1,MEDITERRANEAN CALIFORNIA,San Luis Rey River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_WMT,NRS18_18,CA_RO_WMT,CA,R18070303000102,None,PROB,NHDPlusv2,California,Include,F06073,5,RiversOther,5,CA,Target,Non-Urban,Non-Urban,8,Southern California Mountains,8e,Southern California Lower Montane Shrub and Woodland,CA_RV_WMT,2276.296119,80.78499878,-1911424.756,-263537.0789,222.1587467
2012534,4/7/2021,NRS18_WI_10030,6/5/2018,1,2018,NRS_WI-10178,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Dane,13296672,StreamRiverPer,262.88,Region_05,Target_Sampled,46006,148,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1573740,Saunders Creek,H07,MS,H07090002,Middle Rock,42.92328943,-89.1037515,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Saunders Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_TPL,NRS18_18,WI_SS_TPL,WI,R07090002007361,None,PROB,NHDPlusv2,Wisconsin,Include,F55025,2,SmallStreams,2,WI,Target,Non-Urban,Non-Urban,53,Southeastern Wisconsin Till Plains,53c,Southeastern Wisconsin Savannah and Till Plain,WI_SS_TPL,1200.445832,426.2399006,559346.9135,627650.1497,511.4878807
2012535,4/7/2021,NRS18_SD_10038,6/5/2018,1,2018,NRS_SD-10452,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Jones,16129609,StreamRiverPer,508.04,Region_08,Target_Sampled,46006,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1265114,Bad River,H10U,MS,H10140102,Bad,44.13536239,-100.8337449,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10U,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Bad River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_NPL,NRS18_18,SD_RO_NPL,SD,R10140102000233,None,PROB,NHDPlusv2,South Dakota,Include,F46075,6,RiversOther,6,SD,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43c,River Breaks,SD_RV_NPL,374.8071512,71.88881179,-385356.8139,752428.964,115.0220989
2012536,4/7/2021,NRS18_TX_10055,6/5/2018,1,2018,NRS_TX-10305,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Colorado,5791918,ArtificialPathStreamPer,50.18,Region_06,Target_Sampled,55800,140,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,1384149,Colorado River,H12,TX,H12090301,Lower Colorado-Cummins,29.73362194,-96.66281509,Rio Grande-Texas-Gulf Region,H12_13,Colorado River,MajorRiver,Not Miss River Basin,NMRB,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Colorado River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_HAP_RM_Base,NRS18_18,TX_HAP_RM,TX,R12090301000849,None,PROB,NHDPlusv2,Texas,Include,F48089,6,RiversMajor,6,TX,Target,Non-Urban,Non-Urban,32,Texas Blackland Prairies,32c,Floodplains and Low Terraces,TX_RV_SPL,1361.190189,114.5240282,-64089.53815,-866739.5057,157.7886611
2012537,4/7/2021,NRS18_MI_10056,6/6/2018,1,2018,NRS_MI-10155,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Ingham,12242484,StreamRiverPer,249.32,Region_05,Target_Sampled,46006,116,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,627109,Grand River,H04,GL,H04050004,Upper Grand,42.74129081,-84.54961724,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Grand River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_UMW,NRS18_18,MI_RO_UMW,MI,R04050004000017,None,PROB,NHDPlusv2,Michigan,Include,F26065,6,RiversOther,6,MI,Target,Urban,Urban,56,Southern Michigan/Northern Indiana Drift Plains,56g,Lansing Loamy Plain,MI_RV_UMW,367.5405305,76.05099715,929740.0965,643089.1453,83.85109942
2012538,4/7/2021,NRS18_PA_10021,6/6/2018,1,2018,NRS_PA-10080,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Bradford,4198436,StreamRiverPer,327.42,Region_03,Target_Sampled,46006,158,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1189675,Towanda Creek,H02,MA,H02050106,Upper Susquehanna-Tunkhannock,41.65584031,-76.78470344,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Towanda Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,PA_LargeStreams_NAP,PA,R02050106000271,None,PROB,NHDPlusV1,Pennsylvania,Include,F42015,4,LargeStreams,4,PA,Target,Non-Urban,Non-Urban,60,Northern Allegheny Plateau,60a,Glaciated Low Allegheny Plateau,PA_LS_NAP,1102.46,577.8092019,1577754,625673.2,630.3373111
